Transform,Detail,Approximate,Metric,Value
2,2,2,4,0.0055426
2,3,2,5,0.81623
2,4,2,6,0.0032488
2,5,2,7,0.59179
2,6,2,8,0.0067807
2,7,2,1,0.40253
2,1,2,2,0.50763
2,2,2,3,0.51614
2,3,2,4,0.0058109
2,4,2,5,0.81782
2,5,2,6,0.0016347
2,6,2,7,0.59388
2,7,2,8,0.0067468
2,1,3,1,0.40182
2,2,3,2,0.50165
2,3,3,3,0.48465
2,4,3,4,0.0059571
2,5,3,5,0.81756
2,6,3,6,0.0020452
2,7,3,7,0.68699
2,1,3,8,0.0065336
2,2,3,1,0.3346
2,3,3,2,0.50025
2,4,3,3,0.51218
2,5,3,4,0.0055656
2,6,3,5,0.81414
2,7,3,6,0.0037
2,1,3,7,0.48393
2,2,3,8,0.0065463
2,3,3,1,0.32409
2,4,3,2,0.48829
2,5,3,3,0.39348
2,6,3,4,0.0042056
2,7,3,5,0.81376
2,1,3,6,0.0013732
2,2,3,7,0.13671
2,3,3,8,0.0065207
2,4,3,1,0.52968
2,5,3,2,0.51521
2,6,3,3,0.65454
2,7,3,4,0.005699
2,1,3,5,0.82941
2,2,3,6,0.0036564
2,3,3,7,0.65622
2,4,3,8,0.006568
2,5,3,1,0.30534
2,6,3,2,0.48648
2,7,3,3,0.43347
2,1,3,4,0.0046937
2,2,3,5,0.81293
2,3,3,6,0.0029138
2,4,3,7,0.21623
2,5,3,8,0.0065352
2,6,3,1,0.44592
2,7,3,2,0.50232
2,1,3,3,0.59974
2,2,3,4,0.0056721
2,3,3,5,0.82097
2,4,3,6,0.0032537
2,5,3,7,0.63103
2,6,3,8,0.0065579
2,7,3,1,0.3844
2,1,3,2,0.49949
2,2,3,3,0.46668
2,3,3,4,0.0057656
2,4,3,5,0.81673
2,5,3,6,0.0016475
2,6,3,7,0.59759
2,7,3,8,0.0065237
2,1,4,1,0.39132
2,2,4,2,0.50121
2,3,4,3,0.49573
2,4,4,4,0.0059439
2,5,4,5,0.81705
2,6,4,6,0.0020436
2,7,4,7,0.66277
2,1,4,8,0.0066252
2,2,4,1,0.33234
2,3,4,2,0.49553
2,4,4,3,0.51866
2,5,4,4,0.0055617
2,6,4,5,0.81408
2,7,4,6,0.0036984
2,1,4,7,0.46697
2,2,4,8,0.0066381
2,3,4,1,0.32378
2,4,4,2,0.48427
2,5,4,3,0.40744
2,6,4,4,0.0041954
2,7,4,5,0.81381
2,1,4,6,0.0013728
2,2,4,7,0.13632
2,3,4,8,0.0066122
2,4,4,1,0.67398
2,5,4,2,0.53122
2,6,4,3,0.75158
2,7,4,4,0.0057344
2,1,4,5,0.84837
2,2,4,6,0.0036559
2,3,4,7,0.67339
2,4,4,8,0.0066596
2,5,4,1,0.3022
2,6,4,2,0.46788
2,7,4,3,0.43888
2,1,4,4,0.0047265
2,2,4,5,0.81286
2,3,4,6,0.0028792
2,4,4,7,0.1983
2,5,4,8,0.006629
2,6,4,1,0.46047
2,7,4,2,0.50315
2,1,4,3,0.62401
2,2,4,4,0.0056883
2,3,4,5,0.82232
2,4,4,6,0.0032529
2,5,4,7,0.63785
2,6,4,8,0.0066495
2,7,4,1,0.3735
2,1,4,2,0.49792
2,2,4,3,0.47432
2,3,4,4,0.0057441
2,4,4,5,0.81619
2,5,4,6,0.0016453
2,6,4,7,0.57458
2,7,4,8,0.0066154
2,1,5,1,0.39241
2,2,5,2,0.50835
2,3,5,3,0.50658
2,4,5,4,0.0058816
2,5,5,5,0.81706
2,6,5,6,0.002045
2,7,5,7,0.64735
2,1,5,8,0.0066298
2,2,5,1,0.32793
2,3,5,2,0.52266
2,4,5,3,0.53208
2,5,5,4,0.0055778
2,6,5,5,0.81384
2,7,5,6,0.0036939
2,1,5,7,0.45382
2,2,5,8,0.00666
2,3,5,1,0.32317
2,4,5,2,0.49169
2,5,5,3,0.39348
2,6,5,4,0.0041172
2,7,5,5,0.81364
2,1,5,6,0.0013888
2,2,5,7,0.13157
2,3,5,8,0.0066107
2,4,5,1,0.40885
2,5,5,2,0.51577
2,6,5,3,0.57858
2,7,5,4,0.0055449
2,1,5,5,0.81875
2,2,5,6,0.0036572
2,3,5,7,0.60573
2,4,5,8,0.0066769
2,5,5,1,0.299
2,6,5,2,0.47409
2,7,5,3,0.43059
2,1,5,4,0.0047379
2,2,5,5,0.81262
2,3,5,6,0.0029067
2,4,5,7,0.2018
2,5,5,8,0.0066816
2,6,5,1,0.39117
2,7,5,2,0.48867
2,1,5,3,0.57259
2,2,5,4,0.0055268
2,3,5,5,0.81741
2,4,5,6,0.0032518
2,5,5,7,0.57253
2,6,5,8,0.0067013
2,7,5,1,0.38836
2,1,5,2,0.49549
2,2,5,3,0.44528
2,3,5,4,0.0056551
2,4,5,5,0.81678
2,5,5,6,0.0016483
2,6,5,7,0.54443
2,7,5,8,0.0066122
2,1,6,1,0.41157
2,2,6,2,0.49902
2,3,6,3,0.52317
2,4,6,4,0.0059966
2,5,6,5,0.81819
2,6,6,6,0.00204
2,7,6,7,0.67778
2,1,6,8,0.0066309
2,2,6,1,0.33324
2,3,6,2,0.48438
2,4,6,3,0.5242
2,5,6,4,0.005578
2,6,6,5,0.81412
2,7,6,6,0.0036955
2,1,6,7,0.47253
2,2,6,8,0.0066437
2,3,6,1,0.32631
2,4,6,2,0.48691
2,5,6,3,0.40574
2,6,6,4,0.0042006
2,7,6,5,0.8139
2,1,6,6,0.0013699
2,2,6,7,0.13648
2,3,6,8,0.0066178
2,4,6,1,0.5346
2,5,6,2,0.50808
2,6,6,3,0.6692
2,7,6,4,0.0057221
2,1,6,5,0.83027
2,2,6,6,0.003654
2,3,6,7,0.66805
2,4,6,8,0.0066652
2,5,6,1,0.30543
2,6,6,2,0.47291
2,7,6,3,0.43873
2,1,6,4,0.0047158
2,2,6,5,0.81289
2,3,6,6,0.0028279
2,4,6,7,0.21827
2,5,6,8,0.0066542
2,6,6,1,0.48887
2,7,6,2,0.51014
2,1,6,3,0.63092
2,2,6,4,0.0057152
2,3,6,5,0.82456
2,4,6,6,0.0032508
2,5,6,7,0.63898
2,6,6,8,0.0066551
2,7,6,1,0.39106
2,1,6,2,0.49652
2,2,6,3,0.50057
2,3,6,4,0.005794
2,4,6,5,0.81715
2,5,6,6,0.0016408
2,6,6,7,0.58953
2,7,6,8,0.006621
2,1,7,1,0.44635
2,2,7,2,0.50631
2,3,7,3,0.5304
2,4,7,4,0.0060504
2,5,7,5,0.82004
2,6,7,6,0.0020358
2,7,7,7,0.70353
2,1,7,8,0.0066506
2,2,7,1,0.33584
2,3,7,2,0.4713
2,4,7,3,0.53418
2,5,7,4,0.0056087
2,6,7,5,0.81431
2,7,7,6,0.0036898
2,1,7,7,0.48696
2,2,7,8,0.0066636
2,3,7,1,0.32847
2,4,7,2,0.49075
2,5,7,3,0.40203
2,6,7,4,0.004185
2,7,7,5,0.81392
2,1,7,6,0.0013728
2,2,7,7,0.1352
2,3,7,8,0.0066374
2,4,7,1,0.39277
2,5,7,2,0.47577
2,6,7,3,0.60081
2,7,7,4,0.0055719
2,1,7,5,0.81771
2,2,7,6,0.0036519
2,3,7,7,0.62749
2,4,7,8,0.0066849
2,5,7,1,0.30657
2,6,7,2,0.4722
2,7,7,3,0.44922
2,1,7,4,0.004772
2,2,7,5,0.81295
2,3,7,6,0.0028885
2,4,7,7,0.22626
2,5,7,8,0.0066492
2,6,7,1,0.399
2,7,7,2,0.4993
2,1,7,3,0.58585
2,2,7,4,0.0056217
2,3,7,5,0.81779
2,4,7,6,0.0032484
2,5,7,7,0.61744
2,6,7,8,0.0066748
2,7,7,1,0.44841
2,1,7,2,0.50909
2,2,7,3,0.52418
2,3,7,4,0.0058735
2,4,7,5,0.82053
2,5,7,6,0.0016354
2,6,7,7,0.6203
2,7,7,8,0.0066408
2,1,1,1,0.41041
2,2,1,2,0.38629
2,3,1,3,0.67558
2,4,1,4,0.0057221
2,5,1,5,0.8187
2,6,1,6,0.0024273
2,7,1,7,0.7113
2,1,1,8,0.0033552
2,2,1,1,0.29292
2,3,1,2,0.55156
2,4,1,3,0.5904
2,5,1,4,0.0051881
2,6,1,5,0.81219
2,7,1,6,0.0037207
2,1,1,7,0.5251
2,2,1,8,0.0033629
2,3,1,1,0.28741
2,4,1,2,0.51061
2,5,1,3,0.53483
2,6,1,4,0.0045446
2,7,1,5,0.81199
2,1,1,6,0.0020921
2,2,1,7,0.33439
2,3,1,8,0.0033474
2,4,1,1,0.40019
2,5,1,2,0.4397
2,6,1,3,0.66742
2,7,1,4,0.0052997
2,1,1,5,0.81939
2,2,1,6,0.0022768
2,3,1,7,0.86087
2,4,1,8,0.0033442
2,5,1,1,0.27787
2,6,1,2,0.57387
2,7,1,3,0.55561
2,1,1,4,0.0047434
2,2,1,5,0.81144
2,3,1,6,0.0030557
2,4,1,7,0.38097
2,5,1,8,0.0033561
2,6,1,1,0.39465
2,7,1,2,0.44386
2,1,1,3,0.65719
2,2,1,4,0.0054999
2,3,1,5,0.81835
2,4,1,6,0.0021635
2,5,1,7,0.78266
2,6,1,8,0.0033481
2,7,1,1,0.38825
2,1,1,2,0.43119
2,2,1,3,0.67011
2,3,1,4,0.005735
2,4,1,5,0.8176
2,5,1,6,0.0025935
2,6,1,7,0.73718
2,7,1,8,0.0033576
2,1,2,1,0.365
2,2,2,2,0.44678
2,3,2,3,0.64981
2,4,2,4,0.0057004
2,5,2,5,0.81592
2,6,2,6,0.0024257
2,7,2,7,0.70222
2,1,2,8,0.0033883
2,2,2,1,0.28455
2,3,2,2,0.5628
2,4,2,3,0.59737
2,5,2,4,0.0051899
2,6,2,5,0.81179
2,7,2,6,0.0037148
2,1,2,7,0.51924
2,2,2,8,0.0033962
2,3,2,1,0.28361
2,4,2,2,0.50529
2,5,2,3,0.52971
2,6,2,4,0.0045308
2,7,2,5,0.81179
2,1,2,6,0.002099
2,2,2,7,0.3286
2,3,2,8,0.0033803
2,4,2,1,0.52387
2,5,2,2,0.47625
2,6,2,3,0.68125
2,7,2,4,0.0053192
2,1,2,5,0.83316
2,2,2,6,0.0022754
2,3,2,7,0.87488
2,4,2,8,0.0033772
2,5,2,1,0.27397
2,6,2,2,0.56428
2,7,2,3,0.55212
2,1,2,4,0.0047547
2,2,2,5,0.81127
2,3,2,6,0.0031
2,4,2,7,0.3718
2,5,2,8,0.0033876
2,6,2,1,0.39879
2,7,2,2,0.44408
2,1,2,3,0.6559
2,2,2,4,0.0054972
2,3,2,5,0.81875
2,4,2,6,0.0021618
2,5,2,7,0.78295
2,6,2,8,0.0033811
2,7,2,1,0.35779
2,1,2,2,0.45142
2,2,2,3,0.65876
2,3,2,4,0.0057158
2,4,2,5,0.81566
2,5,2,6,0.0025921
2,6,2,7,0.72596
2,7,2,8,0.0033907
2,1,3,1,0.37551
2,2,3,2,0.41017
2,3,3,3,0.65549
2,4,3,4,0.0057011
2,5,3,5,0.81686
2,6,3,6,0.0024306
2,7,3,7,0.70439
2,1,3,8,0.0033221
2,2,3,1,0.29344
2,3,3,2,0.53559
2,4,3,3,0.58278
2,5,3,4,0.0051788
2,6,3,5,0.81224
2,7,3,6,0.0037278
2,1,3,7,0.52381
2,2,3,8,0.0033296
2,3,3,1,0.28413
2,4,3,2,0.51717
2,5,3,3,0.53938
2,6,3,4,0.0045496
2,7,3,5,0.81189
2,1,3,6,0.0020873
2,2,3,7,0.33636
2,3,3,8,0.0033145
2,4,3,1,0.35189
2,5,3,2,0.41065
2,6,3,3,0.6469
2,7,3,4,0.0052538
2,1,3,5,0.81589
2,2,3,6,0.0022802
2,3,3,7,0.82153
2,4,3,8,0.0033112
2,5,3,1,0.27808
2,6,3,2,0.51397
2,7,3,3,0.55014
2,1,3,4,0.0047219
2,2,3,5,0.81158
2,3,3,6,0.0030421
2,4,3,7,0.37217
2,5,3,8,0.0033208
2,6,3,1,0.35762
2,7,3,2,0.42068
2,1,3,3,0.64386
2,2,3,4,0.0054686
2,3,3,5,0.81597
2,4,3,6,0.0021672
2,5,3,7,0.75988
2,6,3,8,0.003315
2,7,3,1,0.37616
2,1,3,2,0.42301
2,2,3,3,0.66896
2,3,3,4,0.0057195
2,4,3,5,0.81709
2,5,3,6,0.0025966
2,6,3,7,0.73122
2,7,3,8,0.0033244
2,1,4,1,0.35728
2,2,4,2,0.44179
2,3,4,3,0.64721
2,4,4,4,0.0056969
2,5,4,5,0.81552
2,6,4,6,0.0024258
2,7,4,7,0.70268
2,1,4,8,0.0033809
2,2,4,1,0.28322
2,3,4,2,0.56349
2,4,4,3,0.59752
2,5,4,4,0.005189
2,6,4,5,0.81173
2,7,4,6,0.0037155
2,1,4,7,0.52017
2,2,4,8,0.0033888
2,3,4,1,0.28121
2,4,4,2,0.50655
2,5,4,3,0.528
2,6,4,4,0.0045307
2,7,4,5,0.81167
2,1,4,6,0.0020981
2,2,4,7,0.32711
2,3,4,8,0.0033729
2,4,4,1,0.64801
2,5,4,2,0.44879
2,6,4,3,0.72286
2,7,4,4,0.0053247
2,1,4,5,0.85378
2,2,4,6,0.0022756
2,3,4,7,0.88107
2,4,4,8,0.0033697
2,5,4,1,0.27178
2,6,4,2,0.55851
2,7,4,3,0.54744
2,1,4,4,0.0047127
2,2,4,5,0.81116
2,3,4,6,0.003017
2,4,4,7,0.36395
2,5,4,8,0.0033816
2,6,4,1,0.40511
2,7,4,2,0.44694
2,1,4,3,0.65677
2,2,4,4,0.0054976
2,3,4,5,0.81925
2,4,4,6,0.002162
2,5,4,7,0.78629
2,6,4,8,0.0033736
2,7,4,1,0.35077
2,1,4,2,0.44552
2,2,4,3,0.6568
2,3,4,4,0.0057131
2,4,4,5,0.81527
2,5,4,6,0.0025922
2,6,4,7,0.72585
2,7,4,8,0.0033833
2,1,5,1,0.34319
2,2,5,2,0.44378
2,3,5,3,0.63556
2,4,5,4,0.0056526
2,5,5,5,0.81479
2,6,5,6,0.0024309
2,7,5,7,0.65605
2,1,5,8,0.0033571
2,2,5,1,0.28277
2,3,5,2,0.55527
2,4,5,3,0.57466
2,5,5,4,0.005175
2,6,5,5,0.81167
2,7,5,6,0.0037213
2,1,5,7,0.5042
2,2,5,8,0.0033697
2,3,5,1,0.27772
2,4,5,2,0.50107
2,5,5,3,0.53099
2,6,5,4,0.0045312
2,7,5,5,0.81157
2,1,5,6,0.0020955
2,2,5,7,0.31974
2,3,5,8,0.0033451
2,4,5,1,0.35045
2,5,5,2,0.42683
2,6,5,3,0.63701
2,7,5,4,0.0052351
2,1,5,5,0.81576
2,2,5,6,0.0022784
2,3,5,7,0.76528
2,4,5,8,0.0033468
2,5,5,1,0.27202
2,6,5,2,0.5482
2,7,5,3,0.55655
2,1,5,4,0.0047144
2,2,5,5,0.81127
2,3,5,6,0.0030435
2,4,5,7,0.36314
2,5,5,8,0.0033522
2,6,5,1,0.34276
2,7,5,2,0.43872
2,1,5,3,0.63905
2,2,5,4,0.0054397
2,3,5,5,0.81504
2,4,5,6,0.0021659
2,5,5,7,0.72741
2,6,5,8,0.0033495
2,7,5,1,0.33888
2,1,5,2,0.46312
2,2,5,3,0.64984
2,3,5,4,0.0056661
2,4,5,5,0.81469
2,5,5,6,0.0025967
2,6,5,7,0.67197
2,7,5,8,0.0033555
2,1,6,1,0.37449
2,2,6,2,0.42172
2,3,6,3,0.65274
2,4,6,4,0.0057141
2,5,6,5,0.81652
2,6,6,6,0.0024261
2,7,6,7,0.70857
2,1,6,8,0.0033713
2,2,6,1,0.28804
2,3,6,2,0.55851
2,4,6,3,0.5937
2,5,6,4,0.0051899
2,6,6,5,0.81195
2,7,6,6,0.0037175
2,1,6,7,0.5229
2,2,6,8,0.0033791
2,3,6,1,0.2851
2,4,6,2,0.51115
2,5,6,3,0.53057
2,6,6,4,0.0045384
2,7,6,5,0.81185
2,1,6,6,0.0020951
2,2,6,7,0.33065
2,3,6,8,0.0033634
2,4,6,1,0.4755
2,5,6,2,0.44915
2,6,6,3,0.68299
2,7,6,4,0.0053176
2,1,6,5,0.82648
2,2,6,6,0.0022757
2,3,6,7,0.87597
2,4,6,8,0.0033602
2,5,6,1,0.27508
2,6,6,2,0.57338
2,7,6,3,0.55118
2,1,6,4,0.0047584
2,2,6,5,0.8113
2,3,6,6,0.0030889
2,4,6,7,0.37387
2,5,6,8,0.0033724
2,6,6,1,0.42157
2,7,6,2,0.45743
2,1,6,3,0.66177
2,2,6,4,0.0055051
2,3,6,5,0.82035
2,4,6,6,0.0021622
2,5,6,7,0.78824
2,6,6,8,0.003364
2,7,6,1,0.3666
2,1,6,2,0.43576
2,2,6,3,0.66327
2,3,6,4,0.0057277
2,4,6,5,0.81623
2,5,6,6,0.0025925
2,6,6,7,0.73209
2,7,6,8,0.0033737
2,1,7,1,0.39459
2,2,7,2,0.40299
2,3,7,3,0.66014
2,4,7,4,0.0057195
2,5,7,5,0.81782
2,6,7,6,0.0024276
2,7,7,7,0.71095
2,1,7,8,0.0033508
2,2,7,1,0.29288
2,3,7,2,0.55094
2,4,7,3,0.591
2,5,7,4,0.0051872
2,6,7,5,0.81219
2,7,7,6,0.0037214
2,1,7,7,0.52524
2,2,7,8,0.0033585
2,3,7,1,0.28702
2,4,7,2,0.51186
2,5,7,3,0.53536
2,6,7,4,0.004545
2,7,7,5,0.81198
2,1,7,6,0.0020918
2,2,7,7,0.3347
2,3,7,8,0.003343
2,4,7,1,0.39064
2,5,7,2,0.43611
2,6,7,3,0.66371
2,7,7,4,0.0052949
2,1,7,5,0.81872
2,2,7,6,0.0022773
2,3,7,7,0.85674
2,4,7,8,0.0033398
2,5,7,1,0.27667
2,6,7,2,0.5436
2,7,7,3,0.5363
2,1,7,4,0.0047151
2,2,7,5,0.81138
2,3,7,6,0.0030405
2,4,7,7,0.37209
2,5,7,8,0.0033506
2,6,7,1,0.38534
2,7,7,2,0.43036
2,1,7,3,0.65442
2,2,7,4,0.0054975
2,3,7,5,0.81776
2,4,7,6,0.0021639
2,5,7,7,0.7793
2,6,7,8,0.0033437
2,7,7,1,0.39371
2,1,7,2,0.42485
2,2,7,3,0.67049
2,3,7,4,0.0057357
2,4,7,5,0.81796
2,5,7,6,0.0025938
2,6,7,7,0.73767
2,7,7,8,0.0033532
2,1,1,1,0.43389
2,2,1,2,0.3987
2,3,1,3,0.52606
2,4,1,4,0.0053641
2,5,1,5,0.8224
2,6,1,6,0.0021814
2,7,1,7,0.50088
2,1,1,8,0.024801
2,2,1,1,0.30285
2,3,1,2,0.49622
2,4,1,3,0.39498
2,5,1,4,0.0045547
2,6,1,5,0.81375
2,7,1,6,0.0038558
2,1,1,7,0.30125
2,2,1,8,0.02475
2,3,1,1,0.29991
2,4,1,2,0.43918
2,5,1,3,0.38527
2,6,1,4,0.0034342
2,7,1,5,0.81393
2,1,1,6,0.0017651
2,2,1,7,0.1163
2,3,1,8,0.024852
2,4,1,1,0.37106
2,5,1,2,0.47328
2,6,1,3,0.44284
2,7,1,4,0.0048831
2,1,1,5,0.81844
2,2,1,6,0.0025481
2,3,1,7,0.54538
2,4,1,8,0.024796
2,5,1,1,0.29099
2,6,1,2,0.51263
2,7,1,3,0.36852
2,1,1,4,0.0038678
2,2,1,5,0.8133
2,3,1,6,0.0030445
2,4,1,7,0.16956
2,5,1,8,0.02478
2,6,1,1,0.38759
2,7,1,2,0.44855
2,1,1,3,0.4532
2,2,1,4,0.0052657
2,3,1,5,0.81939
2,4,1,6,0.0023173
2,5,1,7,0.5815
2,6,1,8,0.024794
2,7,1,1,0.40423
2,1,1,2,0.41551
2,2,1,3,0.47824
2,3,1,4,0.0052136
2,4,1,5,0.82028
2,5,1,6,0.0020607
2,6,1,7,0.48166
2,7,1,8,0.02481
2,1,2,1,0.38356
2,2,2,2,0.39596
2,3,2,3,0.48731
2,4,2,4,0.0052354
2,5,2,5,0.81893
2,6,2,6,0.002188
2,7,2,7,0.4577
2,1,2,8,0.025416
2,2,2,1,0.30564
2,3,2,2,0.46729
2,4,2,3,0.41119
2,5,2,4,0.0045567
2,6,2,5,0.81396
2,7,2,6,0.0038539
2,1,2,7,0.28723
2,2,2,8,0.025366
2,3,2,1,0.29659
2,4,2,2,0.41054
2,5,2,3,0.39031
2,6,2,4,0.0034133
2,7,2,5,0.81375
2,1,2,6,0.0017855
2,2,2,7,0.11115
2,3,2,8,0.025466
2,4,2,1,0.39604
2,5,2,2,0.42532
2,6,2,3,0.54636
2,7,2,4,0.004884
2,1,2,5,0.82046
2,2,2,6,0.0025544
2,3,2,7,0.5618
2,4,2,8,0.025411
2,5,2,1,0.29077
2,6,2,2,0.48201
2,7,2,3,0.38214
2,1,2,4,0.0038657
2,2,2,5,0.81334
2,3,2,6,0.0029875
2,4,2,7,0.16815
2,5,2,8,0.025442
2,6,2,1,0.38864
2,7,2,2,0.43787
2,1,2,3,0.48966
2,2,2,4,0.0052157
2,3,2,5,0.81961
2,4,2,6,0.0023236
2,5,2,7,0.56471
2,6,2,8,0.025409
2,7,2,1,0.37004
2,1,2,2,0.39463
2,2,2,3,0.47704
2,3,2,4,0.0051089
2,4,2,5,0.81801
2,5,2,6,0.0020679
2,6,2,7,0.43164
2,7,2,8,0.025425
2,1,3,1,0.374
2,2,3,2,0.46555
2,3,3,3,0.37389
2,4,3,4,0.0052461
2,5,3,5,0.81819
2,6,3,6,0.0021861
2,7,3,7,0.47588
2,1,3,8,0.024186
2,2,3,1,0.29175
2,3,3,2,0.53588
2,4,3,3,0.3652
2,5,3,4,0.0045322
2,6,3,5,0.81316
2,7,3,6,0.0038641
2,1,3,7,0.29863
2,2,3,8,0.024133
2,3,3,1,0.29616
2,4,3,2,0.48095
2,5,3,3,0.36336
2,6,3,4,0.0034319
2,7,3,5,0.81368
2,1,3,6,0.0017585
2,2,3,7,0.11629
2,3,3,8,0.024238
2,4,3,1,0.3544
2,5,3,2,0.52754
2,6,3,3,0.36208
2,7,3,4,0.004826
2,1,3,5,0.81731
2,2,3,6,0.0025514
2,3,3,7,0.48697
2,4,3,8,0.024181
2,5,3,1,0.2826
2,6,3,2,0.52088
2,7,3,3,0.36594
2,1,3,4,0.0038578
2,2,3,5,0.81294
2,3,3,6,0.0029805
2,4,3,7,0.16647
2,5,3,8,0.024204
2,6,3,1,0.35612
2,7,3,2,0.5025
2,1,3,3,0.37285
2,2,3,4,0.0051569
2,3,3,5,0.81724
2,4,3,6,0.0023216
2,5,3,7,0.52419
2,6,3,8,0.024179
2,7,3,1,0.37191
2,1,3,2,0.47141
2,2,3,3,0.36923
2,3,3,4,0.0051175
2,4,3,5,0.81807
2,5,3,6,0.0020654
2,6,3,7,0.46106
2,7,3,8,0.024195
2,1,4,1,0.36328
2,2,4,2,0.43893
2,3,4,3,0.41156
2,4,4,4,0.0052001
2,5,4,5,0.81761
2,6,4,6,0.0021912
2,7,4,7,0.45729
2,1,4,8,0.024886
2,2,4,1,0.29863
2,3,4,2,0.50481
2,4,4,3,0.38225
2,5,4,4,0.0045383
2,6,4,5,0.81364
2,7,4,6,0.0038621
2,1,4,7,0.29088
2,2,4,8,0.024835
2,3,4,1,0.29053
2,4,4,2,0.47556
2,5,4,3,0.35564
2,6,4,4,0.0034153
2,7,4,5,0.81334
2,1,4,6,0.0017756
2,2,4,7,0.11092
2,3,4,8,0.024937
2,4,4,1,0.65953
2,5,4,2,0.45881
2,6,4,3,0.72095
2,7,4,4,0.005022
2,1,4,5,0.86345
2,2,4,6,0.0025557
2,3,4,7,0.6262
2,4,4,8,0.024882
2,5,4,1,0.28202
2,6,4,2,0.51943
2,7,4,3,0.36255
2,1,4,4,0.0039191
2,2,4,5,0.81285
2,3,4,6,0.0030519
2,4,4,7,0.1645
2,5,4,8,0.024914
2,6,4,1,0.43304
2,7,4,2,0.42548
2,1,4,3,0.53085
2,2,4,4,0.0052601
2,3,4,5,0.8239
2,4,4,6,0.0023258
2,5,4,7,0.59818
2,6,4,8,0.02488
2,7,4,1,0.34698
2,1,4,2,0.4326
2,2,4,3,0.417
2,3,4,4,0.0050809
2,4,4,5,0.81661
2,5,4,6,0.0020713
2,6,4,7,0.42754
2,7,4,8,0.024895
2,1,5,1,0.34762
2,2,5,2,0.46296
2,3,5,3,0.36917
2,4,5,4,0.0050884
2,5,5,5,0.81655
2,6,5,6,0.0021982
2,7,5,7,0.43654
2,1,5,8,0.024759
2,2,5,1,0.28544
2,3,5,2,0.49839
2,4,5,3,0.38134
2,5,5,4,0.0044981
2,6,5,5,0.81294
2,7,5,6,0.0038646
2,1,5,7,0.26949
2,2,5,8,0.024681
2,3,5,1,0.28733
2,4,5,2,0.40661
2,5,5,3,0.39258
2,6,5,4,0.0033686
2,7,5,5,0.81324
2,1,5,6,0.0017895
2,2,5,7,0.10652
2,3,5,8,0.024855
2,4,5,1,0.3396
2,5,5,2,0.52593
2,6,5,3,0.35574
2,7,5,4,0.004778
2,1,5,5,0.81615
2,2,5,6,0.0025512
2,3,5,7,0.46672
2,4,5,8,0.024742
2,5,5,1,0.27256
2,6,5,2,0.54381
2,7,5,3,0.34676
2,1,5,4,0.0038349
2,2,5,5,0.81244
2,3,5,6,0.0030829
2,4,5,7,0.15961
2,5,5,8,0.024979
2,6,5,1,0.33922
2,7,5,2,0.50942
2,1,5,3,0.36298
2,2,5,4,0.0050136
2,3,5,5,0.81621
2,4,5,6,0.0023402
2,5,5,7,0.46982
2,6,5,8,0.024859
2,7,5,1,0.33523
2,1,5,2,0.47678
2,2,5,3,0.36966
2,3,5,4,0.0049418
2,4,5,5,0.81579
2,5,5,6,0.0020716
2,6,5,7,0.4039
2,7,5,8,0.024744
2,1,6,1,0.38554
2,2,6,2,0.42219
2,3,6,3,0.45382
2,4,6,4,0.0053028
2,5,6,5,0.81911
2,6,6,6,0.0021848
2,7,6,7,0.48663
2,1,6,8,0.024875
2,2,6,1,0.30221
2,3,6,2,0.47194
2,4,6,3,0.4076
2,5,6,4,0.0045518
2,6,6,5,0.81382
2,7,6,6,0.003858
2,1,6,7,0.29909
2,2,6,8,0.024824
2,3,6,1,0.29457
2,4,6,2,0.44774
2,5,6,3,0.37736
2,6,6,4,0.0034279
2,7,6,5,0.81364
2,1,6,6,0.0017688
2,2,6,7,0.11396
2,3,6,8,0.024926
2,4,6,1,0.46788
2,5,6,2,0.46419
2,6,6,3,0.5185
2,7,6,4,0.0049752
2,1,6,5,0.82778
2,2,6,6,0.0025505
2,3,6,7,0.59997
2,4,6,8,0.024871
2,5,6,1,0.28444
2,6,6,2,0.51024
2,7,6,3,0.37137
2,1,6,4,0.0038495
2,2,6,5,0.81303
2,3,6,6,0.0030114
2,4,6,7,0.15451
2,5,6,8,0.024839
2,6,6,1,0.4511
2,7,6,2,0.43913
2,1,6,3,0.53276
2,2,6,4,0.005313
2,3,6,5,0.82536
2,4,6,6,0.0023201
2,5,6,7,0.61339
2,6,6,8,0.024869
2,7,6,1,0.36875
2,1,6,2,0.43007
2,2,6,3,0.42923
2,3,6,4,0.0051759
2,4,6,5,0.81798
2,5,6,6,0.0020644
2,6,6,7,0.45519
2,7,6,8,0.024884
2,1,7,1,0.4085
2,2,7,2,0.44563
2,3,7,3,0.41605
2,4,7,4,0.0053377
2,5,7,5,0.82046
2,6,7,6,0.0021812
2,7,7,7,0.49772
2,1,7,8,0.024758
2,2,7,1,0.30041
2,3,7,2,0.49187
2,4,7,3,0.39644
2,5,7,4,0.0045526
2,6,7,5,0.81362
2,7,7,6,0.0038559
2,1,7,7,0.29802
2,2,7,8,0.024706
2,3,7,1,0.30101
2,4,7,2,0.43366
2,5,7,3,0.38688
2,6,7,4,0.0034347
2,7,7,5,0.81397
2,1,7,6,0.0017646
2,2,7,7,0.1166
2,3,7,8,0.024808
2,4,7,1,0.35559
2,5,7,2,0.49204
2,6,7,3,0.4176
2,7,7,4,0.0048759
2,1,7,5,0.81734
2,2,7,6,0.0025481
